        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       19457        2.792        3.156        1.638  -0.06764310  -0.02554899  -0.00412244
       19458        2.792        3.260        1.638  -0.06765445  -0.02723949  -0.00382641
       19459        2.792        3.364        1.638  -0.06771055  -0.02829917  -0.00367270
       19460        2.792        3.468        1.638  -0.06760979  -0.02823039  -0.00370915
       19461        2.896       -0.068        1.638   0.02707444   0.05565811  -0.00095222
       19462        2.896        0.036        1.638   0.02704199   0.05565025  -0.00094155
       19463        2.896        0.140        1.638   0.02597227   0.05491383  -0.00120085
       19464        2.896        0.244        1.638   0.02434030   0.05381435  -0.00166810
       19465        2.896        0.348        1.638   0.02213952   0.05237887  -0.00233430
       19466        2.896        0.452        1.638   0.01934965   0.05064237  -0.00318397
       19467        2.896        0.556        1.638   0.01593966   0.04865435  -0.00419750
       19468        2.896        0.660        1.638   0.01186782   0.04648262  -0.00534833
       19469        2.896        0.764        1.638   0.00708488   0.04421618  -0.00660279
       19470        2.896        0.868        1.638   0.00154076   0.04196599  -0.00792013
       19471        2.896        0.972        1.638  -0.00480133   0.03985607  -0.00925460
       19472        2.896        1.076        1.638  -0.01193332   0.03800652  -0.01055601
       19473        2.896        1.180        1.638  -0.01976662   0.03650202  -0.01177097
       19474        2.896        1.284        1.638  -0.02809115   0.03536134  -0.01284318
       19475        2.896        1.388        1.638  -0.03655672   0.03451114  -0.01371588
       19476        2.896        1.492        1.638  -0.04469514   0.03377894  -0.01433548
       19477        2.896        1.596        1.638  -0.05200193   0.03291555  -0.01466029
       19478        2.896        1.700        1.638  -0.05805459   0.03164396  -0.01466825
       19479        2.896        1.804        1.638  -0.06262985   0.02972029  -0.01436513
       19480        2.896        1.908        1.638  -0.06575420   0.02699185  -0.01378708
       19481        2.896        2.012        1.638  -0.06766318   0.02342798  -0.01299325
       19482        2.896        2.116        1.638  -0.06869594   0.01911882  -0.01205266
       19483        2.896        2.220        1.638  -0.06917749   0.01424617  -0.01102865
       19484        2.896        2.324        1.638  -0.06935415   0.00903608  -0.00997413
       19485        2.896        2.428        1.638  -0.06937840   0.00371442  -0.00892810
       19486        2.896        2.532        1.638  -0.06933256  -0.00151400  -0.00792151
       19487        2.896        2.636        1.638  -0.06925679  -0.00648571  -0.00697819
       19488        2.896        2.740        1.638  -0.06917211  -0.01107423  -0.00611644
       19489        2.896        2.844        1.638  -0.06908979  -0.01518908  -0.00535043
       19490        2.896        2.948        1.638  -0.06902150  -0.01876342  -0.00469203
       19491        2.896        3.052        1.638  -0.06897475  -0.02175201  -0.00415108
       19492        2.896        3.156        1.638  -0.06895921  -0.02412323  -0.00373592
       19493        2.896        3.260        1.638  -0.06898153  -0.02585784  -0.00345381
       19494        2.896        3.364        1.638  -0.06904618  -0.02693892  -0.00330668
       19495        2.896        3.468        1.638  -0.06893487  -0.02684842  -0.00334175
       19496        3.000       -0.068        1.638   0.02778564   0.05520845  -0.00094550
       19497        3.000        0.036        1.638   0.02775172   0.05521843  -0.00093370
       19498        3.000        0.140        1.638   0.02663386   0.05451838  -0.00118104
       19499        3.000        0.244        1.638   0.02492375   0.05347835  -0.00162731
       19500        3.000        0.348        1.638   0.02261369   0.05213058  -0.00226437
       19501        3.000        0.452        1.638   0.01968135   0.05051570  -0.00307687
       19502        3.000        0.556        1.638   0.01609623   0.04868841  -0.00404469
       19503        3.000        0.660        1.638   0.01182164   0.04671822  -0.00514049
       19504        3.000        0.764        1.638   0.00682283   0.04469059  -0.00633117
       19505        3.000        0.868        1.638   0.00107523   0.04270320  -0.00757703
       19506        3.000        0.972        1.638  -0.00541737   0.04085529  -0.00883309
       19507        3.000        1.076        1.638  -0.01260023   0.03923044  -0.01005127
       19508        3.000        1.180        1.638  -0.02034263   0.03787461  -0.01117998
       19509        3.000        1.284        1.638  -0.02842114   0.03677674  -0.01216607
       19510        3.000        1.388        1.638  -0.03651585   0.03585425  -0.01295772
       19511        3.000        1.492        1.638  -0.04424362   0.03495545  -0.01351010
       19512        3.000        1.596        1.638  -0.05121335   0.03387735  -0.01379065
       19513        3.000        1.700        1.638  -0.05710947   0.03240224  -0.01378540
       19514        3.000        1.804        1.638  -0.06175636   0.03034076  -0.01350191
       19515        3.000        1.908        1.638  -0.06515154   0.02757234  -0.01297107
       19516        3.000        2.012        1.638  -0.06744305   0.02406718  -0.01224099
       19517        3.000        2.116        1.638  -0.06886686   0.01989092  -0.01136889
       19518        3.000        2.220        1.638  -0.06967415   0.01518411  -0.01041000
       19519        3.000        2.324        1.638  -0.07008285   0.01013331  -0.00941365
       19520        3.000        2.428        1.638  -0.07025390   0.00493633  -0.00841896
       19521        3.000        2.532        1.638  -0.07029278  -0.00021423  -0.00745772
       19522        3.000        2.636        1.638  -0.07026236  -0.00515547  -0.00655451
       19523        3.000        2.740        1.638  -0.07020148  -0.00975133  -0.00572717
       19524        3.000        2.844        1.638  -0.07013243  -0.01389915  -0.00499100
       19525        3.000        2.948        1.638  -0.07007265  -0.01752021  -0.00435658
       19526        3.000        3.052        1.638  -0.07003285  -0.02055952  -0.00383590
       19527        3.000        3.156        1.638  -0.07002429  -0.02297618  -0.00343579
       19528        3.000        3.260        1.638  -0.07005259  -0.02474423  -0.00316363
       19529        3.000        3.364        1.638  -0.07012289  -0.02584210  -0.00302149
       19530        3.000        3.468        1.638  -0.07000091  -0.02573577  -0.00305525
       19531        3.104       -0.068        1.638   0.02835971   0.05493472  -0.00096362
       19532        3.104        0.036        1.638   0.02832424   0.05496018  -0.00095010
       19533        3.104        0.140        1.638   0.02716260   0.05428617  -0.00118774
       19534        3.104        0.244        1.638   0.02538497   0.05329042  -0.00161863
       19535        3.104        0.348        1.638   0.02298627   0.05200976  -0.00223509
       19536        3.104        0.452        1.638   0.01994141   0.05048768  -0.00302200
       19537        3.104        0.556        1.638   0.01622154   0.04877977  -0.00395855
       19538        3.104        0.660        1.638   0.01179590   0.04695715  -0.00501673
       19539        3.104        0.764        1.638   0.00664078   0.04510001  -0.00616280
       19540        3.104        0.868        1.638   0.00075159   0.04329572  -0.00735912
       19541        3.104        0.972        1.638  -0.00583922   0.04162415  -0.00856126
       19542        3.104        1.076        1.638  -0.01304773   0.04014581  -0.00972182
       19543        3.104        1.180        1.638  -0.02072140   0.03888375  -0.01079022
       19544        3.104        1.284        1.638  -0.02863399   0.03781062  -0.01171610
       19545        3.104        1.388        1.638  -0.03649361   0.03683992  -0.01245226
       19546        3.104        1.492        1.638  -0.04396935   0.03583344  -0.01295955
       19547        3.104        1.596        1.638  -0.05073924   0.03461810  -0.01321065
       19548        3.104        1.700        1.638  -0.05654720   0.03301180  -0.01319621
       19549        3.104        1.804        1.638  -0.06124456   0.03085965  -0.01292489
       19550        3.104        1.908        1.638  -0.06481444   0.02806180  -0.01242415
       19551        3.104        2.012        1.638  -0.06735439   0.02459029  -0.01173561
       19552        3.104        2.116        1.638  -0.06903981   0.02049678  -0.01090870
       19553        3.104        2.220        1.638  -0.07007569   0.01589647  -0.00999373
       19554        3.104        2.324        1.638  -0.07065595   0.01095076  -0.00903737
       19555        3.104        2.428        1.638  -0.07094004   0.00583914  -0.00807820
       19556        3.104        2.532        1.638  -0.07104540   0.00074130  -0.00714813
       19557        3.104        2.636        1.638  -0.07104898  -0.00417887  -0.00627122
       19558        3.104        2.740        1.638  -0.07100300  -0.00878046  -0.00546679
       19559        3.104        2.844        1.638  -0.07093885  -0.01295385  -0.00474974
       19560        3.104        2.948        1.638  -0.07088080  -0.01661118  -0.00413156
       19561        3.104        3.052        1.638  -0.07084146  -0.01968939  -0.00362355
       19562        3.104        3.156        1.638  -0.07083495  -0.02214138  -0.00323264
       19563        3.104        3.260        1.638  -0.07086691  -0.02393587  -0.00296705
       19564        3.104        3.364        1.638  -0.07094246  -0.02504856  -0.00282816
       19565        3.104        3.468        1.638  -0.07081447  -0.02492446  -0.00286141
       19566        3.208       -0.068        1.638   0.02881357   0.05483854  -0.00100097
       19567        3.208        0.036        1.638   0.02878095   0.05487910  -0.00099042
       19568        3.208        0.140        1.638   0.02756976   0.05420889  -0.00121791
       19569        3.208        0.244        1.638   0.02574383   0.05323963  -0.00164080
       19570        3.208        0.348        1.638   0.02328519   0.05199970  -0.00224780
       19571        3.208        0.452        1.638   0.02016510   0.05053441  -0.00302194
       19572        3.208        0.556        1.638   0.01635584   0.04889992  -0.00394303
       19573        3.208        0.660        1.638   0.01182988   0.04716654  -0.00498226
       19574        3.208        0.764        1.638   0.00657165   0.04541225  -0.00610646
       19575        3.208        0.868        1.638   0.00058780   0.04371693  -0.00727781
       19576        3.208        0.972        1.638  -0.00607356   0.04215032  -0.00845283
       19577        3.208        1.076        1.638  -0.01331248   0.04076109  -0.00958382
       19578        3.208        1.180        1.638  -0.02096543   0.03955966  -0.01062077
       19579        3.208        1.284        1.638  -0.02880759   0.03850952  -0.01151509
       19580        3.208        1.388        1.638  -0.03656119   0.03752376  -0.01222204
       19581        3.208        1.492        1.638  -0.04392246   0.03647011  -0.01270495
       19582        3.208        1.596        1.638  -0.05060340   0.03518982  -0.01293979
       19583        3.208        1.700        1.638  -0.05637754   0.03351984  -0.01291882
       19584        3.208        1.804        1.638  -0.06110994   0.03132137  -0.01265196
       19585        3.208        1.908        1.638  -0.06477643   0.02850646  -0.01216478
       19586        3.208        2.012        1.638  -0.06744933   0.02504822  -0.01149519
       19587        3.208        2.116        1.638  -0.06927536   0.02099168  -0.01068941
       19588        3.208        2.220        1.638  -0.07043500   0.01643942  -0.00979570
       19589        3.208        2.324        1.638  -0.07110967   0.01154039  -0.00885925
       19590        3.208        2.428        1.638  -0.07145461   0.00646205  -0.00791725
       19591        3.208        2.532        1.638  -0.07159339   0.00138047  -0.00700139
       19592        3.208        2.636        1.638  -0.07161010  -0.00354132  -0.00613636
       19593        3.208        2.740        1.638  -0.07156605  -0.00816021  -0.00534162
       19594        3.208        2.844        1.638  -0.07149927  -0.01236049  -0.00463276
       19595        3.208        2.948        1.638  -0.07143645  -0.01604988  -0.00402103
       19596        3.208        3.052        1.638  -0.07139340  -0.01916030  -0.00351824
       19597        3.208        3.156        1.638  -0.07138455  -0.02164064  -0.00313127
       19598        3.208        3.260        1.638  -0.07141822  -0.02345700  -0.00286899
       19599        3.208        3.364        1.638  -0.07150688  -0.02458576  -0.00273524
       19600        3.208        3.468        1.638  -0.07136582  -0.02445052  -0.00276563
       19601        3.312       -0.068        1.638   0.02917921   0.05484796  -0.00107938
       19602        3.312        0.036        1.638   0.02902093   0.05491048  -0.00103073
       19603        3.312        0.140        1.638   0.02779640   0.05424365  -0.00125731
       19604        3.312        0.244        1.638   0.02595143   0.05328256  -0.00167938
       19605        3.312        0.348        1.638   0.02347054   0.05205470  -0.00228576
       19606        3.312        0.452        1.638   0.02032166   0.05060650  -0.00306068
       19607        3.312        0.556        1.638   0.01648004   0.04899296  -0.00398161
       19608        3.312        0.660        1.638   0.01191516   0.04728623  -0.00502117
       19609        3.312        0.764        1.638   0.00661372   0.04556170  -0.00614492
       19610        3.312        0.868        1.638   0.00058189   0.04390178  -0.00731682
       19611        3.312        0.972        1.638  -0.00612459   0.04237099  -0.00849153
       19612        3.312        1.076        1.638  -0.01340300   0.04101549  -0.00962195
       19613        3.312        1.180        1.638  -0.02108349   0.03984353  -0.01065725
       19614        3.312        1.284        1.638  -0.02894412   0.03881565  -0.01154857
       19615        3.312        1.388        1.638  -0.03670698   0.03784592  -0.01225166
       19616        3.312        1.492        1.638  -0.04407246   0.03680064  -0.01273025
       19617        3.312        1.596        1.638  -0.05075607   0.03552177  -0.01296069
       19618        3.312        1.700        1.638  -0.05653839   0.03384762  -0.01293613
       19619        3.312        1.804        1.638  -0.06128741   0.03164426  -0.01266688
       19620        3.312        1.908        1.638  -0.06497703   0.02882704  -0.01217843
       19621        3.312        2.012        1.638  -0.06767410   0.02536667  -0.01150772
       19622        3.312        2.116        1.638  -0.06952281   0.02130724  -0.01070063
       19623        3.312        2.220        1.638  -0.07069816   0.01675011  -0.00980632
       19624        3.312        2.324        1.638  -0.07138137   0.01184379  -0.00886909
       19625        3.312        2.428        1.638  -0.07172770   0.00675123  -0.00792588
       19626        3.312        2.532        1.638  -0.07186224   0.00165112  -0.00700810
       19627        3.312        2.636        1.638  -0.07187149  -0.00329472  -0.00614151
       19628        3.312        2.740        1.638  -0.07181832  -0.00793895  -0.00534502
       19629        3.312        2.844        1.638  -0.07174177  -0.01216522  -0.00463469
       19630        3.312        2.948        1.638  -0.07167167  -0.01587912  -0.00402134
       19631        3.312        3.052        1.638  -0.07162217  -0.01901141  -0.00351742
       19632        3.312        3.156        1.638  -0.07160977  -0.02150874  -0.00312925
       19633        3.312        3.260        1.638  -0.07164035  -0.02333621  -0.00286549
       19634        3.312        3.364        1.638  -0.07172930  -0.02447357  -0.00273150
       19635        3.312        3.468        1.638  -0.07164273  -0.02431383  -0.00278663
       19636       -0.016       -0.068        1.742   0.00575424   0.06458185   0.00233272
       19637       -0.016        0.036        1.742   0.00582354   0.06453901   0.00235597
       19638       -0.016        0.140        1.742   0.00555520   0.06360347   0.00221437
       19639       -0.016        0.244        1.742   0.00519366   0.06223405   0.00194895
       19640       -0.016        0.348        1.742   0.00474716   0.06042988   0.00156563
       19641       -0.016        0.452        1.742   0.00424921   0.05819438   0.00107442
       19642       -0.016        0.556        1.742   0.00372841   0.05554054   0.00048168
       19643       -0.016        0.660        1.742   0.00322826   0.05248323  -0.00019746
       19644       -0.016        0.764        1.742   0.00278986   0.04904907  -0.00095281
       19645       -0.016        0.868        1.742   0.00246384   0.04526647  -0.00177187
       19646       -0.016        0.972        1.742   0.00230147   0.04116876  -0.00264094
       19647       -0.016        1.076        1.742   0.00236627   0.03679370  -0.00354466
       19648       -0.016        1.180        1.742   0.00272276   0.03218515  -0.00446620
       19649       -0.016        1.284        1.742   0.00343655   0.02738106  -0.00538606
       19650       -0.016        1.388        1.742   0.00456412   0.02242874  -0.00628550
       19651       -0.016        1.492        1.742   0.00615623   0.01737504  -0.00714179
       19652       -0.016        1.596        1.742   0.00823528   0.01227113  -0.00793467
       19653       -0.016        1.700        1.742   0.01078716   0.00716013  -0.00863966
       19654       -0.016        1.804        1.742   0.01376079   0.00209154  -0.00923926
       19655       -0.016        1.908        1.742   0.01705738  -0.00289178  -0.00971436
       19656       -0.016        2.012        1.742   0.02053602  -0.00774216  -0.01005555
       19657       -0.016        2.116        1.742   0.02402155  -0.01241533  -0.01025328
       19658       -0.016        2.220        1.742   0.02733383  -0.01686564  -0.01030685
       19659       -0.016        2.324        1.742   0.03030663  -0.02104608  -0.01022137
       19660       -0.016        2.428        1.742   0.03281406  -0.02491470  -0.01001152
       19661       -0.016        2.532        1.742   0.03479513  -0.02843713  -0.00969639
       19662       -0.016        2.636        1.742   0.03625748  -0.03159037  -0.00930701
       19663       -0.016        2.740        1.742   0.03725980  -0.03436650  -0.00887289
       19664       -0.016        2.844        1.742   0.03789946  -0.03676667  -0.00842838
       19665       -0.016        2.948        1.742   0.03829296  -0.03879883  -0.00800389
       19666       -0.016        3.052        1.742   0.03855761  -0.04047605  -0.00763057
       19667       -0.016        3.156        1.742   0.03879875  -0.04182505  -0.00733290
       19668       -0.016        3.260        1.742   0.03910589  -0.04286466  -0.00713537
       19669       -0.016        3.364        1.742   0.03958989  -0.04364033  -0.00705849
       19670       -0.016        3.468        1.742   0.04007021  -0.04375411  -0.00711901
       19671        0.088       -0.068        1.742   0.00568193   0.06444192   0.00235635
       19672        0.088        0.036        1.742   0.00574905   0.06441602   0.00236151
       19673        0.088        0.140        1.742   0.00548193   0.06348821   0.00221805
       19674        0.088        0.244        1.742   0.00511735   0.06212256   0.00195229
       19675        0.088        0.348        1.742   0.00466746   0.06031923   0.00156952
       19676        0.088        0.452        1.742   0.00416121   0.05808302   0.00107791
       19677        0.088        0.556        1.742   0.00362951   0.05542858   0.00048590
       19678        0.088        0.660        1.742   0.00311376   0.05237320  -0.00019391
       19679        0.088        0.764        1.742   0.00265537   0.04894177  -0.00095037
       19680        0.088        0.868        1.742   0.00230488   0.04516210  -0.00177032
       19681        0.088        0.972        1.742   0.00211275   0.04106901  -0.00264089
       19682        0.088        1.076        1.742   0.00214222   0.03669888  -0.00354623
       19683        0.088        1.180        1.742   0.00245700   0.03209414  -0.00446975
       19684        0.088        1.284        1.742   0.00312468   0.02729556  -0.00539218
       19685        0.088        1.388        1.742   0.00420405   0.02235089  -0.00629367
       19686        0.088        1.492        1.742   0.00574522   0.01730704  -0.00715307
       19687        0.088        1.596        1.742   0.00777313   0.01221285  -0.00794822
       19688        0.088        1.700        1.742   0.01027874   0.00711338  -0.00865710
       19689        0.088        1.804        1.742   0.01321334   0.00205722  -0.00926032
       19690        0.088        1.908        1.742   0.01648131  -0.00291160  -0.00974009
       19691        0.088        2.012        1.742   0.01993972  -0.00774923  -0.01008515
       19692        0.088        2.116        1.742   0.02341322  -0.01241121  -0.01028582
       19693        0.088        2.220        1.742   0.02671603  -0.01685065  -0.01034138
       19694        0.088        2.324        1.742   0.02967832  -0.02102196  -0.01025590
       19695        0.088        2.428        1.742   0.03217277  -0.02488201  -0.01004313
       19696        0.088        2.532        1.742   0.03413764  -0.02839558  -0.00972368
       19697        0.088        2.636        1.742   0.03558125  -0.03153866  -0.00932711
       19698        0.088        2.740        1.742   0.03656667  -0.03430326  -0.00888536
       19699        0.088        2.844        1.742   0.03719503  -0.03668940  -0.00843333
       19700        0.088        2.948        1.742   0.03758277  -0.03870812  -0.00800189
       19701        0.088        3.052        1.742   0.03784553  -0.04037514  -0.00762320
       19702        0.088        3.156        1.742   0.03808566  -0.04171368  -0.00732211
       19703        0.088        3.260        1.742   0.03839115  -0.04274567  -0.00712120
       19704        0.088        3.364        1.742   0.03885175  -0.04350764  -0.00704043
       19705        0.088        3.468        1.742   0.03916040  -0.04354055  -0.00706614
       19706        0.192       -0.068        1.742   0.00552635   0.06431076   0.00232290
       19707        0.192        0.036        1.742   0.00559359   0.06428539   0.00232891
       19708        0.192        0.140        1.742   0.00532747   0.06337352   0.00218046
       19709        0.192        0.244        1.742   0.00495139   0.06200922   0.00191038
       19710        0.192        0.348        1.742   0.00448135   0.06020036   0.00152281
       19711        0.192        0.452        1.742   0.00394656   0.05795652   0.00102555
       19712        0.192        0.556        1.742   0.00337709   0.05529232   0.00042578
       19713        0.192        0.660        1.742   0.00281274   0.05222668  -0.00026354
       19714        0.192        0.764        1.742   0.00229455   0.04878415  -0.00103143
       19715        0.192        0.868        1.742   0.00187029   0.04499284  -0.00186527
       19716        0.192        0.972        1.742   0.00159205   0.04088742  -0.00275164
       19717        0.192        1.076        1.742   0.00152130   0.03650488  -0.00367470
       19718        0.192        1.180        1.742   0.00172414   0.03188738  -0.00461767
       19719        0.192        1.284        1.742   0.00226995   0.02707688  -0.00556097
       19720        0.192        1.388        1.742   0.00322605   0.02212249  -0.00648447
       19721        0.192        1.492        1.742   0.00464985   0.01706993  -0.00736678
       19722        0.192        1.596        1.742   0.00657686   0.01197183  -0.00818594
       19723        0.192        1.700        1.742   0.00901099   0.00687265  -0.00891927
       19724        0.192        1.804        1.742   0.01191158   0.00182060  -0.00954723
       19725        0.192        1.908        1.742   0.01518762  -0.00314199  -0.01005083
       19726        0.192        2.012        1.742   0.01869007  -0.00797475  -0.01041591
       19727        0.192        2.116        1.742   0.02222892  -0.01263360  -0.01063117
       19728        0.192        2.220        1.742   0.02559473  -0.01707337  -0.01069289
       19729        0.192        2.324        1.742   0.02859588  -0.02124584  -0.01060313
       19730        0.192        2.428        1.742   0.03108930  -0.02510536  -0.01037488
       19731        0.192        2.532        1.742   0.03301120  -0.02861160  -0.01002952
       19732        0.192        2.636        1.742   0.03438174  -0.03173774  -0.00959883
       19733        0.192        2.740        1.742   0.03528225  -0.03447543  -0.00911824
       19734        0.192        2.844        1.742   0.03583088  -0.03682769  -0.00862727
       19735        0.192        2.948        1.742   0.03615369  -0.03880958  -0.00816035
       19736        0.192        3.052        1.742   0.03636818  -0.04044060  -0.00775165
       19737        0.192        3.156        1.742   0.03657174  -0.04174714  -0.00742696
       19738        0.192        3.260        1.742   0.03684316  -0.04275112  -0.00720808
       19739        0.192        3.364        1.742   0.03723758  -0.04347516  -0.00711165
       19740        0.192        3.468        1.742   0.03753215  -0.04351066  -0.00714454
       19741        0.296       -0.068        1.742   0.00534310   0.06426099   0.00224114
       19742        0.296        0.036        1.742   0.00540299   0.06423068   0.00224855
       19743        0.296        0.140        1.742   0.00512732   0.06331763   0.00209508
       19744        0.296        0.244        1.742   0.00472906   0.06194796   0.00181608
       19745        0.296        0.348        1.742   0.00422437   0.06012727   0.00141746
       19746        0.296        0.452        1.742   0.00364110   0.05786615   0.00090626
       19747        0.296        0.556        1.742   0.00300911   0.05518039   0.00028965
       19748        0.296        0.660        1.742   0.00236591   0.05208969  -0.00041998
       19749        0.296        0.764        1.742   0.00175100   0.04861894  -0.00121214
       19750        0.296        0.868        1.742   0.00121073   0.04479701  -0.00207328
       19751        0.296        0.972        1.742   0.00079600   0.04065813  -0.00299035
       19752        0.296        1.076        1.742   0.00056813   0.03624065  -0.00394721
       19753        0.296        1.180        1.742   0.00059584   0.03158597  -0.00492664
       19754        0.296        1.284        1.742   0.00095352   0.02673797  -0.00590924
       19755        0.296        1.388        1.742   0.00171849   0.02174755  -0.00687494
       19756        0.296        1.492        1.742   0.00296261   0.01666398  -0.00780109
       19757        0.296        1.596        1.742   0.00474222   0.01154098  -0.00866578
       19758        0.296        1.700        1.742   0.00708159   0.00642516  -0.00944594
       19759        0.296        1.804        1.742   0.00995860   0.00136353  -0.01012094
       19760        0.296        1.908        1.742   0.01328747  -0.00360471  -0.01066983
       19761        0.296        2.012        1.742   0.01691138  -0.00844322  -0.01107457
       19762        0.296        2.116        1.742   0.02061114  -0.01311267  -0.01131915
       19763        0.296        2.220        1.742   0.02413245  -0.01756980  -0.01139496
       19764        0.296        2.324        1.742   0.02723655  -0.02176065  -0.01129947
       19765        0.296        2.428        1.742   0.02974919  -0.02563194  -0.01104286
       19766        0.296        2.532        1.742   0.03160324  -0.02913671  -0.01064755
       19767        0.296        2.636        1.742   0.03284398  -0.03224204  -0.01015040
       19768        0.296        2.740        1.742   0.03359124  -0.03493840  -0.00959487
       19769        0.296        2.844        1.742   0.03399725  -0.03723599  -0.00902858
       19770        0.296        2.948        1.742   0.03420490  -0.03915686  -0.00849357
       19771        0.296        3.052        1.742   0.03433415  -0.04072893  -0.00802793
       19772        0.296        3.156        1.742   0.03447624  -0.04198457  -0.00765932
       19773        0.296        3.260        1.742   0.03469835  -0.04294816  -0.00740960
       19774        0.296        3.364        1.742   0.03505485  -0.04364629  -0.00729599
       19775        0.296        3.468        1.742   0.03535366  -0.04369058  -0.00733321
       19776        0.400       -0.068        1.742   0.00512620   0.06427238   0.00211591
       19777        0.400        0.036        1.742   0.00518187   0.06423929   0.00212340
       19778        0.400        0.140        1.742   0.00488827   0.06331510   0.00196276
       19779        0.400        0.244        1.742   0.00445629   0.06193050   0.00167150
       19780        0.400        0.348        1.742   0.00390203   0.06008899   0.00125553
       19781        0.400        0.452        1.742   0.00325087   0.05780065   0.00072229
       19782        0.400        0.556        1.742   0.00253295   0.05508165   0.00007964
       19783        0.400        0.660        1.742   0.00178221   0.05195210  -0.00066143
       19784        0.400        0.764        1.742   0.00103636   0.04843662  -0.00148972
       19785        0.400        0.868        1.742   0.00033849   0.04456570  -0.00239164
       19786        0.400        0.972        1.742  -0.00026091   0.04037332  -0.00335309
       19787        0.400        1.076        1.742  -0.00070161   0.03589851  -0.00435832
       19788        0.400        1.180        1.742  -0.00091444   0.03118246  -0.00539032
       19789        0.400        1.284        1.742  -0.00081834   0.02627139  -0.00642904
       19790        0.400        1.388        1.742  -0.00032480   0.02121872  -0.00745423
       19791        0.400        1.492        1.742   0.00066022   0.01607831  -0.00844287
       19792        0.400        1.596        1.742   0.00222032   0.01090810  -0.00937327
       19793        0.400        1.700        1.742   0.00441423   0.00575975  -0.01022168
       19794        0.400        1.804        1.742   0.00724829   0.00067963  -0.01096573
       19795        0.400        1.908        1.742   0.01065234  -0.00429813  -0.01158278
       19796        0.400        2.012        1.742   0.01446115  -0.00914603  -0.01205008
       19797        0.400        2.116        1.742   0.01841634  -0.01383413  -0.01234504
       19798        0.400        2.220        1.742   0.02219300  -0.01832105  -0.01244893
       19799        0.400        2.324        1.742   0.02547167  -0.02254750  -0.01235025
       19800        0.400        2.428        1.742   0.02802210  -0.02644622  -0.01205224
       19801        0.400        2.532        1.742   0.02977583  -0.02995480  -0.01157910
       19802        0.400        2.636        1.742   0.03082578  -0.03303115  -0.01097628
       19803        0.400        2.740        1.742   0.03135954  -0.03566800  -0.01030254
       19804        0.400        2.844        1.742   0.03157877  -0.03788397  -0.00962014
       19805        0.400        2.948        1.742   0.03164654  -0.03971669  -0.00898252
       19806        0.400        3.052        1.742   0.03167951  -0.04120728  -0.00843302
       19807        0.400        3.156        1.742   0.03175656  -0.04239397  -0.00800085
       19808        0.400        3.260        1.742   0.03193389  -0.04330710  -0.00770835
       19809        0.400        3.364        1.742   0.03225844  -0.04397706  -0.00757188
       19810        0.400        3.468        1.742   0.03254646  -0.04402692  -0.00761369
       19811        0.504       -0.068        1.742   0.00488564   0.06433728   0.00195017
       19812        0.504        0.036        1.742   0.00494228   0.06430059   0.00195761
       19813        0.504        0.140        1.742   0.00462291   0.06335900   0.00178735
       19814        0.504        0.244        1.742   0.00414493   0.06195129   0.00147879
       19815        0.504        0.348        1.742   0.00352561   0.06007912   0.00103917
       19816        0.504        0.452        1.742   0.00278746   0.05775305   0.00047562
       19817        0.504        0.556        1.742   0.00195934   0.05498853  -0.00020346
       19818        0.504        0.660        1.742   0.00107324   0.05180566  -0.00098676
       19819        0.504        0.764        1.742   0.00016374   0.04822943  -0.00186332
       19820        0.504        0.868        1.742  -0.00072844   0.04429138  -0.00281808
       19821        0.504        0.972        1.742  -0.00155641   0.04002550  -0.00383727
       19822        0.504        1.076        1.742  -0.00226348   0.03547066  -0.00490387
       19823        0.504        1.180        1.742  -0.00278099   0.03066910  -0.00600129
       19824        0.504        1.284        1.742  -0.00302508   0.02566804  -0.00710977
       19825        0.504        1.388        1.742  -0.00289505   0.02052390  -0.00820919
       19826        0.504        1.492        1.742  -0.00227220   0.01529678  -0.00927652
       19827        0.504        1.596        1.742  -0.00103408   0.01005413  -0.01028940
       19828        0.504        1.700        1.742   0.00092423   0.00485670  -0.01122418
       19829        0.504        1.804        1.742   0.00365469  -0.00024776  -0.01205812
       19830        0.504        1.908        1.742   0.00711699  -0.00522926  -0.01276716
       19831        0.504        2.012        1.742   0.01114787  -0.01007677  -0.01332482
       19832        0.504        2.116        1.742   0.01544324  -0.01478048  -0.01369923
       19833        0.504        2.220        1.742   0.01958303  -0.01930638  -0.01385696
       19834        0.504        2.324        1.742   0.02311671  -0.02358884  -0.01376521
       19835        0.504        2.428        1.742   0.02572063  -0.02753443  -0.01341598
       19836        0.504        2.532        1.742   0.02733159  -0.03104821  -0.01282741
       19837        0.504        2.636        1.742   0.02813070  -0.03408534  -0.01206764
       19838        0.504        2.740        1.742   0.02841320  -0.03663337  -0.01122062
       19839        0.504        2.844        1.742   0.02844450  -0.03873487  -0.01037435
       19840        0.504        2.948        1.742   0.02839063  -0.04044911  -0.00959782
       19841        0.504        3.052        1.742   0.02835198  -0.04183355  -0.00893868
       19842        0.504        3.156        1.742   0.02838630  -0.04293639  -0.00842603
       19843        0.504        3.260        1.742   0.02853462  -0.04379103  -0.00808011
       19844        0.504        3.364        1.742   0.02883652  -0.04442994  -0.00791524
       19845        0.504        3.468        1.742   0.02911183  -0.04448358  -0.00795918
       19846        0.608       -0.068        1.742   0.00464913   0.06445560   0.00174424
