        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
       13279        1.648        1.284        1.118   0.01297800   0.00984774  -0.01712475
       13280        1.648        1.388        1.118   0.02251966   0.00852182  -0.01670008
       13281        1.648        1.492        1.118   0.02768499   0.00546748  -0.01667383
       13282        1.648        1.596        1.118   0.02937423   0.00148035  -0.01693722
       13283        1.648        1.700        1.118   0.02907990  -0.00290462  -0.01702652
       13284        1.648        1.804        1.118   0.02833663  -0.00738641  -0.01682749
       13285        1.648        1.908        1.118   0.02638604  -0.01362431  -0.01657361
       13286        1.648        2.012        1.118   0.02304739  -0.02282574  -0.01639410
       13287        1.648        2.116        1.118   0.01868628  -0.03443674  -0.01623769
       13288        1.648        2.220        1.118   0.01662501  -0.03702318  -0.01420620
       13289        1.648        2.324        1.118   0.01449165  -0.04567328  -0.01271412
       13290        1.648        2.428        1.118   0.01250371  -0.05679845  -0.01132434
       13291        1.648        2.532        1.118   0.01068157  -0.06864767  -0.00996337
       13292        1.648        2.636        1.118   0.00900046  -0.08016299  -0.00868870
       13293        1.648        2.740        1.118   0.00746527  -0.09074865  -0.00755250
       13294        1.648        2.844        1.118   0.00610313  -0.10010007  -0.00657809
       13295        1.648        2.948        1.118   0.00494002  -0.10808378  -0.00577036
       13296        1.648        3.052        1.118   0.00398973  -0.11466179  -0.00512638
       13297        1.648        3.156        1.118   0.00325276  -0.11984825  -0.00464156
       13298        1.648        3.260        1.118   0.00272658  -0.12366887  -0.00431333
       13299        1.648        3.364        1.118   0.00240824  -0.12614218  -0.00414081
       13300        1.648        3.468        1.118   0.00234029  -0.12714242  -0.00411165
       13301        1.752       -0.068        1.118  -0.01817565   0.08610187  -0.00635578
       13302        1.752        0.036        1.118  -0.01807112   0.08557544  -0.00637077
       13303        1.752        0.140        1.118  -0.01768170   0.08432104  -0.00651803
       13304        1.752        0.244        1.118  -0.01707202   0.08238568  -0.00680441
       13305        1.752        0.348        1.118  -0.01624508   0.07974861  -0.00722667
       13306        1.752        0.452        1.118  -0.01520901   0.07636865  -0.00778833
       13307        1.752        0.556        1.118  -0.01397413   0.07217510  -0.00849425
       13308        1.752        0.660        1.118  -0.01255061   0.06704200  -0.00935648
       13309        1.752        0.764        1.118  -0.01095279   0.06074718  -0.01040216
       13310        1.752        0.868        1.118  -0.00915009   0.05293098  -0.01168002
       13311        1.752        0.972        1.118  -0.00709573   0.04293477  -0.01330114
       13312        1.752        1.076        1.118  -0.00435186   0.03098745  -0.01519667
       13313        1.752        1.180        1.118  -0.00046859   0.01801909  -0.01712637
       13314        1.752        1.284        1.118   0.00710060   0.00942397  -0.01807699
       13315        1.752        1.388        1.118   0.01657826   0.00586828  -0.01787025
       13316        1.752        1.492        1.118   0.02608044   0.00695407  -0.01687363
       13317        1.752        1.596        1.118   0.03147537   0.00654697  -0.01600925
       13318        1.752        1.700        1.118   0.03414033   0.00512826  -0.01514804
       13319        1.752        1.804        1.118   0.03456767   0.00226305  -0.01428823
       13320        1.752        1.908        1.118   0.03291479  -0.00264250  -0.01351457
       13321        1.752        2.012        1.118   0.02908855  -0.01039493  -0.01295715
       13322        1.752        2.116        1.118   0.02322008  -0.02097415  -0.01264868
       13323        1.752        2.220        1.118   0.01637552  -0.03344141  -0.01223850
       13324        1.752        2.324        1.118   0.01071863  -0.04585709  -0.01176108
       13325        1.752        2.428        1.118   0.00618428  -0.05850188  -0.01097649
       13326        1.752        2.532        1.118   0.00260778  -0.07071918  -0.01000924
       13327        1.752        2.636        1.118  -0.00019125  -0.08205725  -0.00895834
       13328        1.752        2.740        1.118  -0.00240430  -0.09231192  -0.00793467
       13329        1.752        2.844        1.118  -0.00416789  -0.10134297  -0.00700834
       13330        1.752        2.948        1.118  -0.00556933  -0.10907894  -0.00621449
       13331        1.752        3.052        1.118  -0.00666398  -0.11548748  -0.00556851
       13332        1.752        3.156        1.118  -0.00749185  -0.12056809  -0.00507673
       13333        1.752        3.260        1.118  -0.00807926  -0.12433096  -0.00474213
       13334        1.752        3.364        1.118  -0.00844389  -0.12678178  -0.00456689
       13335        1.752        3.468        1.118  -0.00853428  -0.12778503  -0.00453800
       13336        1.856       -0.068        1.118  -0.02508415   0.09130379  -0.00621412
       13337        1.856        0.036        1.118  -0.02498362   0.09077668  -0.00623101
       13338        1.856        0.140        1.118  -0.02458470   0.08955875  -0.00637509
       13339        1.856        0.244        1.118  -0.02396161   0.08770238  -0.00665365
       13340        1.856        0.348        1.118  -0.02311137   0.08519203  -0.00706245
       13341        1.856        0.452        1.118  -0.02203304   0.08199712  -0.00760158
       13342        1.856        0.556        1.118  -0.02072892   0.07805874  -0.00827192
       13343        1.856        0.660        1.118  -0.01919962   0.07327675  -0.00907870
       13344        1.856        0.764        1.118  -0.01744652   0.06747046  -0.01003721
       13345        1.856        0.868        1.118  -0.01547358   0.06026348  -0.01120063
       13346        1.856        0.972        1.118  -0.01309607   0.05110576  -0.01266296
       13347        1.856        1.076        1.118  -0.01028633   0.03804448  -0.01470666
       13348        1.856        1.180        1.118  -0.00421895   0.02613467  -0.01660038
       13349        1.856        1.284        1.118   0.00163003   0.01084467  -0.01891392
       13350        1.856        1.388        1.118   0.01307231   0.00927108  -0.01815016
       13351        1.856        1.492        1.118   0.02422523   0.01127101  -0.01655723
       13352        1.856        1.596        1.118   0.03255514   0.01354850  -0.01487264
       13353        1.856        1.700        1.118   0.03764179   0.01445096  -0.01316382
       13354        1.856        1.804        1.118   0.03941208   0.01289734  -0.01165711
       13355        1.856        1.908        1.118   0.03762449   0.00808982  -0.01058828
       13356        1.856        2.012        1.118   0.03271860   0.00030407  -0.00986839
       13357        1.856        2.116        1.118   0.02363492  -0.01518488  -0.01039954
       13358        1.856        2.220        1.118   0.01363170  -0.03411128  -0.01115894
       13359        1.856        2.324        1.118   0.00516660  -0.04872211  -0.01125987
       13360        1.856        2.428        1.118  -0.00139312  -0.06208221  -0.01088117
       13361        1.856        2.532        1.118  -0.00630382  -0.07416060  -0.01015296
       13362        1.856        2.636        1.118  -0.00995379  -0.08503884  -0.00924911
       13363        1.856        2.740        1.118  -0.01268278  -0.09476267  -0.00830776
       13364        1.856        2.844        1.118  -0.01474579  -0.10331770  -0.00742152
       13365        1.856        2.948        1.118  -0.01631543  -0.11067711  -0.00664338
       13366        1.856        3.052        1.118  -0.01750337  -0.11681317  -0.00600074
       13367        1.856        3.156        1.118  -0.01838556  -0.12171147  -0.00550758
       13368        1.856        3.260        1.118  -0.01900902  -0.12536255  -0.00517068
       13369        1.856        3.364        1.118  -0.01940432  -0.12776201  -0.00499512
       13370        1.856        3.468        1.118  -0.01951339  -0.12876313  -0.00496725
       13371        1.960       -0.068        1.118  -0.03210347   0.09652549  -0.00603992
       13372        1.960        0.036        1.118  -0.03200759   0.09600338  -0.00605560
       13373        1.960        0.140        1.118  -0.03160470   0.09482533  -0.00619399
       13374        1.960        0.244        1.118  -0.03097398   0.09305532  -0.00646053
       13375        1.960        0.348        1.118  -0.03010465   0.09068069  -0.00684949
       13376        1.960        0.452        1.118  -0.02898428   0.08767964  -0.00735842
       13377        1.960        0.556        1.118  -0.02759735   0.08400986  -0.00798308
       13378        1.960        0.660        1.118  -0.02591799   0.07960387  -0.00871947
       13379        1.960        0.764        1.118  -0.02391904   0.07434870  -0.00956846
       13380        1.960        0.868        1.118  -0.02151306   0.06800657  -0.01054630
       13381        1.960        0.972        1.118  -0.01855277   0.06026799  -0.01169447
       13382        1.960        1.076        1.118  -0.01425459   0.05074615  -0.01320202
       13383        1.960        1.180        1.118  -0.00776777   0.03632483  -0.01539949
       13384        1.960        1.284        1.118   0.00029717   0.02491492  -0.01713237
       13385        1.960        1.388        1.118   0.01105832   0.01966299  -0.01685489
       13386        1.960        1.492        1.118   0.02158766   0.02016600  -0.01559923
       13387        1.960        1.596        1.118   0.03033451   0.02302067  -0.01360711
       13388        1.960        1.700        1.118   0.03699500   0.02493937  -0.01135611
       13389        1.960        1.804        1.118   0.04014239   0.02361101  -0.00936444
       13390        1.960        1.908        1.118   0.03764258   0.01697005  -0.00823724
       13391        1.960        2.012        1.118   0.02978545   0.00418284  -0.00830267
       13392        1.960        2.116        1.118   0.01780501  -0.01557467  -0.00958274
       13393        1.960        2.220        1.118   0.00626910  -0.03675513  -0.01072996
       13394        1.960        2.324        1.118  -0.00368414  -0.05332688  -0.01129745
       13395        1.960        2.428        1.118  -0.01117703  -0.06675243  -0.01108164
       13396        1.960        2.532        1.118  -0.01664789  -0.07832016  -0.01043595
       13397        1.960        2.636        1.118  -0.02063373  -0.08853237  -0.00958731
       13398        1.960        2.740        1.118  -0.02355544  -0.09762415  -0.00868274
       13399        1.960        2.844        1.118  -0.02571431  -0.10564418  -0.00781869
       13400        1.960        2.948        1.118  -0.02731856  -0.11258483  -0.00705114
       13401        1.960        3.052        1.118  -0.02851149  -0.11841382  -0.00641312
       13402        1.960        3.156        1.118  -0.02938836  -0.12310132  -0.00592190
       13403        1.960        3.260        1.118  -0.03000943  -0.12662306  -0.00558675
       13404        1.960        3.364        1.118  -0.03041369  -0.12896326  -0.00541376
       13405        1.960        3.468        1.118  -0.03053629  -0.12996302  -0.00538632
       13406        2.064       -0.068        1.118  -0.03922746   0.10168275  -0.00584424
       13407        2.064        0.036        1.118  -0.03913198   0.10117252  -0.00585703
       13408        2.064        0.140        1.118  -0.03873621   0.10003403  -0.00598859
       13409        2.064        0.244        1.118  -0.03811704   0.09834683  -0.00624158
       13410        2.064        0.348        1.118  -0.03725500   0.09609772  -0.00661020
       13411        2.064        0.452        1.118  -0.03612397   0.09326815  -0.00708973
       13412        2.064        0.556        1.118  -0.03468724   0.08982506  -0.00767246
       13413        2.064        0.660        1.118  -0.03288581   0.08571555  -0.00834970
       13414        2.064        0.764        1.118  -0.03062974   0.08085064  -0.00911239
       13415        2.064        0.868        1.118  -0.02775372   0.07507328  -0.00995789
       13416        2.064        0.972        1.118  -0.02386387   0.06804491  -0.01092733
       13417        2.064        1.076        1.118  -0.01830247   0.05864295  -0.01225589
       13418        2.064        1.180        1.118  -0.01143190   0.04681874  -0.01395915
       13419        2.064        1.284        1.118  -0.00344836   0.03757580  -0.01494874
       13420        2.064        1.388        1.118   0.00684211   0.03146476  -0.01532361
       13421        2.064        1.492        1.118   0.01342363   0.03189569  -0.01441064
       13422        2.064        1.596        1.118   0.01991148   0.03424219  -0.01273549
       13423        2.064        1.700        1.118   0.02809905   0.03579291  -0.01024670
       13424        2.064        1.804        1.118   0.03347591   0.03352969  -0.00785409
       13425        2.064        1.908        1.118   0.03055265   0.02445077  -0.00678500
       13426        2.064        2.012        1.118   0.01802374   0.00495065  -0.00794908
       13427        2.064        2.116        1.118   0.00505096  -0.01815667  -0.00968993
       13428        2.064        2.220        1.118  -0.00705513  -0.04066947  -0.01123326
       13429        2.064        2.324        1.118  -0.01647859  -0.05807448  -0.01171550
       13430        2.064        2.428        1.118  -0.02349651  -0.07128699  -0.01147053
       13431        2.064        2.532        1.118  -0.02860187  -0.08224232  -0.01079739
       13432        2.064        2.636        1.118  -0.03233394  -0.09182568  -0.00994164
       13433        2.064        2.740        1.118  -0.03506638  -0.10035285  -0.00904181
       13434        2.064        2.844        1.118  -0.03707219  -0.10790808  -0.00818559
       13435        2.064        2.948        1.118  -0.03855048  -0.11448455  -0.00742627
       13436        2.064        3.052        1.118  -0.03964156  -0.12004387  -0.00679518
       13437        2.064        3.156        1.118  -0.04044134  -0.12454502  -0.00631008
       13438        2.064        3.260        1.118  -0.04101439  -0.12795325  -0.00598050
       13439        2.064        3.364        1.118  -0.04140202  -0.13024379  -0.00581258
       13440        2.064        3.468        1.118  -0.04153472  -0.13124384  -0.00578954
       13441        2.168       -0.068        1.118  -0.04642184   0.10669117  -0.00563708
       13442        2.168        0.036        1.118  -0.04632708   0.10620764  -0.00564666
       13443        2.168        0.140        1.118  -0.04595684   0.10510712  -0.00577252
       13444        2.168        0.244        1.118  -0.04538239   0.10349343  -0.00601416
       13445        2.168        0.348        1.118  -0.04457743   0.10135059  -0.00636553
       13446        2.168        0.452        1.118  -0.04350687   0.09865832  -0.00682219
       13447        2.168        0.556        1.118  -0.04211578   0.09538050  -0.00737642
       13448        2.168        0.660        1.118  -0.04031733   0.09145267  -0.00801957
       13449        2.168        0.764        1.118  -0.03797709   0.08676515  -0.00874404
       13450        2.168        0.868        1.118  -0.03486034   0.08109611  -0.00956054
       13451        2.168        0.972        1.118  -0.03057080   0.07391999  -0.01054567
       13452        2.168        1.076        1.118  -0.02440794   0.06422474  -0.01182874
       13453        2.168        1.180        1.118  -0.01685428   0.05364496  -0.01328020
       13454        2.168        1.284        1.118  -0.01189406   0.04694597  -0.01404178
       13455        2.168        1.388        1.118  -0.00742935   0.04367943  -0.01433540
       13456        2.168        1.492        1.118  -0.00536840   0.04418832  -0.01385814
       13457        2.168        1.596        1.118  -0.00280395   0.04604417  -0.01260683
       13458        2.168        1.700        1.118   0.00599823   0.04578150  -0.01032975
       13459        2.168        1.804        1.118   0.01138394   0.04095276  -0.00805376
       13460        2.168        1.908        1.118   0.00674281   0.02709737  -0.00765158
       13461        2.168        2.012        1.118  -0.00291211   0.00488994  -0.00874182
       13462        2.168        2.116        1.118  -0.01455462  -0.02103545  -0.01052870
       13463        2.168        2.220        1.118  -0.02501103  -0.04486608  -0.01193150
       13464        2.168        2.324        1.118  -0.03253458  -0.06166794  -0.01227007
       13465        2.168        2.428        1.118  -0.03786277  -0.07436598  -0.01186115
       13466        2.168        2.532        1.118  -0.04188896  -0.08498020  -0.01112872
       13467        2.168        2.636        1.118  -0.04488261  -0.09422258  -0.01024864
       13468        2.168        2.740        1.118  -0.04709535  -0.10243846  -0.00934789
       13469        2.168        2.844        1.118  -0.04872262  -0.10972387  -0.00850088
       13470        2.168        2.948        1.118  -0.04991868  -0.11608157  -0.00775394
       13471        2.168        3.052        1.118  -0.05079954  -0.12147398  -0.00713507
       13472        2.168        3.156        1.118  -0.05144964  -0.12585871  -0.00666091
       13473        2.168        3.260        1.118  -0.05192768  -0.12919792  -0.00634085
       13474        2.168        3.364        1.118  -0.05227228  -0.13146396  -0.00618025
       13475        2.168        3.468        1.118  -0.05240604  -0.13248104  -0.00616085
       13476        2.272       -0.068        1.118  -0.05364247   0.11151570  -0.00542850
       13477        2.272        0.036        1.118  -0.05355090   0.11104873  -0.00543686
       13478        2.272        0.140        1.118  -0.05322856   0.10998309  -0.00555842
       13479        2.272        0.244        1.118  -0.05274121   0.10843350  -0.00579165
       13480        2.272        0.348        1.118  -0.05206308   0.10638064  -0.00613128
       13481        2.272        0.452        1.118  -0.05115501   0.10379722  -0.00657436
       13482        2.272        0.556        1.118  -0.04995744   0.10064047  -0.00711489
       13483        2.272        0.660        1.118  -0.04837937   0.09683140  -0.00774742
       13484        2.272        0.764        1.118  -0.04628808   0.09223260  -0.00847215
       13485        2.272        0.868        1.118  -0.04348610   0.08660162  -0.00931041
       13486        2.272        0.972        1.118  -0.03971531   0.07956865  -0.01030808
       13487        2.272        1.076        1.118  -0.03490209   0.07117145  -0.01145912
       13488        2.272        1.180        1.118  -0.02917562   0.06192384  -0.01265257
       13489        2.272        1.284        1.118  -0.02571063   0.05537876  -0.01348926
       13490        2.272        1.388        1.118  -0.03041274   0.05517003  -0.01394580
       13491        2.272        1.492        1.118  -0.03517271   0.05655462  -0.01404099
       13492        2.272        1.596        1.118  -0.03576112   0.05713122  -0.01312912
       13493        2.272        1.700        1.118  -0.03255933   0.05430002  -0.01158090
       13494        2.272        1.804        1.118  -0.02850235   0.04563982  -0.01012383
       13495        2.272        1.908        1.118  -0.02666551   0.02948714  -0.00943656
       13496        2.272        2.012        1.118  -0.02996240   0.00599033  -0.00999612
       13497        2.272        2.116        1.118  -0.03780834  -0.02214782  -0.01151103
       13498        2.272        2.220        1.118  -0.04577381  -0.04698911  -0.01274517
       13499        2.272        2.324        1.118  -0.04978129  -0.06211617  -0.01258494
       13500        2.272        2.428        1.118  -0.05326626  -0.07507070  -0.01209525
       13501        2.272        2.532        1.118  -0.05590278  -0.08585945  -0.01132322
       13502        2.272        2.636        1.118  -0.05790738  -0.09524321  -0.01044837
       13503        2.272        2.740        1.118  -0.05939405  -0.10351780  -0.00956623
       13504        2.272        2.844        1.118  -0.06048200  -0.11081229  -0.00874337
       13505        2.272        2.948        1.118  -0.06127545  -0.11715477  -0.00802035
       13506        2.272        3.052        1.118  -0.06185752  -0.12252637  -0.00742273
       13507        2.272        3.156        1.118  -0.06229601  -0.12689582  -0.00696662
       13508        2.272        3.260        1.118  -0.06263961  -0.13022902  -0.00666051
       13509        2.272        3.364        1.118  -0.06291870  -0.13250236  -0.00650908
       13510        2.272        3.468        1.118  -0.06304866  -0.13353773  -0.00649317
       13511        2.376       -0.068        1.118  -0.06081627   0.11609185  -0.00522750
       13512        2.376        0.036        1.118  -0.06072869   0.11564147  -0.00523678
       13513        2.376        0.140        1.118  -0.06047958   0.11460930  -0.00535599
       13514        2.376        0.244        1.118  -0.06012884   0.11311724  -0.00558427
       13515        2.376        0.348        1.118  -0.05965491   0.11114467  -0.00591804
       13516        2.376        0.452        1.118  -0.05902393   0.10866374  -0.00635493
       13517        2.376        0.556        1.118  -0.05818932   0.10562428  -0.00689163
       13518        2.376        0.660        1.118  -0.05708714   0.10194636  -0.00752643
       13519        2.376        0.764        1.118  -0.05563835   0.09750846  -0.00826346
       13520        2.376        0.868        1.118  -0.05376362   0.09216125  -0.00911532
       13521        2.376        0.972        1.118  -0.05147478   0.08584719  -0.01008941
       13522        2.376        1.076        1.118  -0.04899216   0.07875840  -0.01116334
       13523        2.376        1.180        1.118  -0.04746479   0.07201739  -0.01222719
       13524        2.376        1.284        1.118  -0.04923461   0.06743021  -0.01315780
       13525        2.376        1.388        1.118  -0.05600871   0.06615317  -0.01385436
       13526        2.376        1.492        1.118  -0.06643618   0.06727866  -0.01432442
       13527        2.376        1.596        1.118  -0.07157312   0.06623592  -0.01390324
       13528        2.376        1.700        1.118  -0.07294043   0.06153480  -0.01323081
       13529        2.376        1.804        1.118  -0.06894267   0.05025135  -0.01226029
       13530        2.376        1.908        1.118  -0.06182973   0.03282582  -0.01120271
       13531        2.376        2.012        1.118  -0.05615149   0.01019718  -0.01083605
       13532        2.376        2.116        1.118  -0.05888888  -0.01684576  -0.01162388
       13533        2.376        2.220        1.118  -0.06390998  -0.04099114  -0.01254641
       13534        2.376        2.324        1.118  -0.06684783  -0.05911574  -0.01257218
       13535        2.376        2.428        1.118  -0.06865149  -0.07302504  -0.01206207
       13536        2.376        2.532        1.118  -0.06999729  -0.08471514  -0.01133452
       13537        2.376        2.636        1.118  -0.07096493  -0.09473223  -0.01050871
       13538        2.376        2.740        1.118  -0.07164445  -0.10345019  -0.00967702
       13539        2.376        2.844        1.118  -0.07210999  -0.11104575  -0.00890028
       13540        2.376        2.948        1.118  -0.07242658  -0.11759104  -0.00821675
       13541        2.376        3.052        1.118  -0.07265236  -0.12309987  -0.00765196
       13542        2.376        3.156        1.118  -0.07283493  -0.12756325  -0.00722095
       13543        2.376        3.260        1.118  -0.07301158  -0.13096174  -0.00693281
       13544        2.376        3.364        1.118  -0.07320763  -0.13328078  -0.00679291
       13545        2.376        3.468        1.118  -0.07332874  -0.13433940  -0.00677924
       13546        2.480       -0.068        1.118  -0.06784866   0.12038778  -0.00504545
       13547        2.480        0.036        1.118  -0.06776484   0.11994622  -0.00505443
       13548        2.480        0.140        1.118  -0.06761304   0.11894661  -0.00517277
       13549        2.480        0.244        1.118  -0.06744366   0.11751229  -0.00539922
       13550        2.480        0.348        1.118  -0.06724454   0.11562137  -0.00573069
       13551        2.480        0.452        1.118  -0.06699707   0.11324823  -0.00616631
       13552        2.480        0.556        1.118  -0.06667935   0.11034670  -0.00670412
       13553        2.480        0.660        1.118  -0.06627279   0.10685723  -0.00734344
       13554        2.480        0.764        1.118  -0.06577616   0.10270559  -0.00808715
       13555        2.480        0.868        1.118  -0.06524549   0.09785601  -0.00893712
       13556        2.480        0.972        1.118  -0.06487934   0.09239117  -0.00988841
       13557        2.480        1.076        1.118  -0.06521204   0.08670039  -0.01091040
       13558        2.480        1.180        1.118  -0.06726857   0.08155316  -0.01194475
       13559        2.480        1.284        1.118  -0.07228078   0.07784386  -0.01291279
       13560        2.480        1.388        1.118  -0.08063480   0.07588447  -0.01373633
       13561        2.480        1.492        1.118  -0.09017092   0.07453066  -0.01422515
       13562        2.480        1.596        1.118  -0.09841573   0.07186596  -0.01434637
       13563        2.480        1.700        1.118  -0.10234701   0.06535716  -0.01411213
       13564        2.480        1.804        1.118  -0.10081626   0.05343889  -0.01358252
       13565        2.480        1.908        1.118  -0.09168917   0.03577083  -0.01238726
       13566        2.480        2.012        1.118  -0.08068793   0.01460502  -0.01140159
       13567        2.480        2.116        1.118  -0.07975583  -0.01000516  -0.01172631
       13568        2.480        2.220        1.118  -0.08149913  -0.03371856  -0.01217670
       13569        2.480        2.324        1.118  -0.08288049  -0.05326514  -0.01221498
       13570        2.480        2.428        1.118  -0.08347233  -0.06895611  -0.01181891
       13571        2.480        2.532        1.118  -0.08366294  -0.08189883  -0.01118056
       13572        2.480        2.636        1.118  -0.08365590  -0.09288935  -0.01044150
       13573        2.480        2.740        1.118  -0.08353407  -0.10233340  -0.00968722
       13574        2.480        2.844        1.118  -0.08335629  -0.11046147  -0.00897511
       13575        2.480        2.948        1.118  -0.08316794  -0.11739333  -0.00834544
       13576        2.480        3.052        1.118  -0.08300804  -0.12317918  -0.00782286
       13577        2.480        3.156        1.118  -0.08290984  -0.12783592  -0.00742373
       13578        2.480        3.260        1.118  -0.08290137  -0.13136546  -0.00715713
       13579        2.480        3.364        1.118  -0.08300207  -0.13376469  -0.00703004
       13580        2.480        3.468        1.118  -0.08311521  -0.13486324  -0.00702190
       13581        2.584       -0.068        1.118  -0.07460970   0.12435070  -0.00488664
       13582        2.584        0.036        1.118  -0.07453079   0.12391753  -0.00489488
       13583        2.584        0.140        1.118  -0.07449404   0.12295046  -0.00501324
       13584        2.584        0.244        1.118  -0.07454036   0.12157548  -0.00523950
       13585        2.584        0.348        1.118  -0.07466855   0.11977290  -0.00557093
       13586        2.584        0.452        1.118  -0.07488014   0.11752199  -0.00600702
       13587        2.584        0.556        1.118  -0.07518167   0.11478934  -0.00654586
       13588        2.584        0.660        1.118  -0.07560032   0.11153860  -0.00718662
       13589        2.584        0.764        1.118  -0.07620250   0.10774394  -0.00792878
       13590        2.584        0.868        1.118  -0.07712966   0.10343484  -0.00876752
       13591        2.584        0.972        1.118  -0.07867333   0.09875482  -0.00969186
       13592        2.584        1.076        1.118  -0.08132568   0.09401979  -0.01067509
       13593        2.584        1.180        1.118  -0.08574011   0.08967737  -0.01167199
       13594        2.584        1.284        1.118  -0.09240459   0.08608680  -0.01262099
       13595        2.584        1.388        1.118  -0.10100560   0.08312189  -0.01343173
       13596        2.584        1.492        1.118  -0.11022880   0.07994969  -0.01401265
       13597        2.584        1.596        1.118  -0.11782567   0.07506588  -0.01428333
       13598        2.584        1.700        1.118  -0.12167422   0.06689594  -0.01419250
       13599        2.584        1.804        1.118  -0.11987941   0.05434328  -0.01366185
       13600        2.584        1.908        1.118  -0.11307661   0.03746210  -0.01286422
       13601        2.584        2.012        1.118  -0.10564119   0.01692772  -0.01221454
       13602        2.584        2.116        1.118  -0.10064040  -0.00539850  -0.01193981
       13603        2.584        2.220        1.118  -0.09893624  -0.02742518  -0.01194474
       13604        2.584        2.324        1.118  -0.09818781  -0.04718733  -0.01183180
       13605        2.584        2.428        1.118  -0.09744131  -0.06397705  -0.01147756
       13606        2.584        2.532        1.118  -0.09656836  -0.07812832  -0.01093182
       13607        2.584        2.636        1.118  -0.09565626  -0.09015414  -0.01028758
       13608        2.584        2.740        1.118  -0.09477583  -0.10044170  -0.00962032
       13609        2.584        2.844        1.118  -0.09397422  -0.10922893  -0.00898346
       13610        2.584        2.948        1.118  -0.09328540  -0.11666391  -0.00841520
       13611        2.584        3.052        1.118  -0.09273653  -0.12282402  -0.00794087
       13612        2.584        3.156        1.118  -0.09235137  -0.12775023  -0.00757720
       13613        2.584        3.260        1.118  -0.09215112  -0.13146230  -0.00733512
       13614        2.584        3.364        1.118  -0.09215141  -0.13396901  -0.00722207
       13615        2.584        3.468        1.118  -0.09225258  -0.13510019  -0.00721753
       13616        2.688       -0.068        1.118  -0.08095213   0.12794630  -0.00475340
       13617        2.688        0.036        1.118  -0.08088128   0.12751885  -0.00476156
       13618        2.688        0.140        1.118  -0.08096967   0.12658621  -0.00488080
       13619        2.688        0.244        1.118  -0.08124917   0.12527294  -0.00510740
       13620        2.688        0.348        1.118  -0.08173081   0.12356322  -0.00543947
       13621        2.688        0.452        1.118  -0.08243359   0.12144559  -0.00587630
       13622        2.688        0.556        1.118  -0.08339043   0.11889652  -0.00641485
       13623        2.688        0.660        1.118  -0.08465973   0.11589885  -0.00705332
       13624        2.688        0.764        1.118  -0.08634195   0.11245570  -0.00778730
       13625        2.688        0.868        1.118  -0.08860764   0.10861770  -0.00860801
       13626        2.688        0.972        1.118  -0.09171580   0.10450539  -0.00950087
       13627        2.688        1.076        1.118  -0.09600307   0.10031169  -0.01044015
       13628        2.688        1.180        1.118  -0.10177878   0.09623861  -0.01138576
       13629        2.688        1.284        1.118  -0.10908656   0.09234343  -0.01228049
       13630        2.688        1.388        1.118  -0.11744415   0.08835675  -0.01305418
       13631        2.688        1.492        1.118  -0.12569817   0.08357430  -0.01362803
       13632        2.688        1.596        1.118  -0.13224358   0.07697949  -0.01392979
       13633        2.688        1.700        1.118  -0.13539831   0.06752437  -0.01390041
       13634        2.688        1.804        1.118  -0.13432179   0.05455868  -0.01354985
       13635        2.688        1.908        1.118  -0.12982815   0.03808256  -0.01300394
       13636        2.688        2.012        1.118  -0.12391976   0.01883591  -0.01246242
       13637        2.688        2.116        1.118  -0.11873118  -0.00191188  -0.01207023
       13638        2.688        2.220        1.118  -0.11500009  -0.02260126  -0.01179858
       13639        2.688        2.324        1.118  -0.11242745  -0.04192890  -0.01152778
       13640        2.688        2.428        1.118  -0.11034116  -0.05915140  -0.01115265
       13641        2.688        2.532        1.118  -0.10845063  -0.07412619  -0.01066222
       13642        2.688        2.636        1.118  -0.10670450  -0.08703876  -0.01009786
       13643        2.688        2.740        1.118  -0.10512467  -0.09813052  -0.00951184
       13644        2.688        2.844        1.118  -0.10374020  -0.10759666  -0.00894873
       13645        2.688        2.948        1.118  -0.10257761  -0.11557649  -0.00844242
       13646        2.688        3.052        1.118  -0.10165763  -0.12215705  -0.00801733
       13647        2.688        3.156        1.118  -0.10099711  -0.12739470  -0.00769058
       13648        2.688        3.260        1.118  -0.10061145  -0.13131976  -0.00747363
       13649        2.688        3.364        1.118  -0.10051226  -0.13394943  -0.00737476
       13650        2.688        3.468        1.118  -0.10060260  -0.13511613  -0.00737422
       13651        2.792       -0.068        1.118  -0.08671491   0.13112446  -0.00464508
       13652        2.792        0.036        1.118  -0.08665656   0.13070782  -0.00465580
       13653        2.792        0.140        1.118  -0.08687338   0.12980941  -0.00477667
       13654        2.792        0.244        1.118  -0.08738628   0.12855934  -0.00500398
       13655        2.792        0.348        1.118  -0.08821717   0.12694513  -0.00533667
       13656        2.792        0.452        1.118  -0.08939932   0.12496129  -0.00577301
       13657        2.792        0.556        1.118  -0.09098342   0.12259164  -0.00631012
       13658        2.792        0.660        1.118  -0.09304037   0.11983008  -0.00694281
       13659        2.792        0.764        1.118  -0.09567557   0.11668568  -0.00766437
       13660        2.792        0.868        1.118  -0.09903564   0.11319710  -0.00846314
       13661        2.792        0.972        1.118  -0.10329868   0.10943497  -0.00932149
       13662        2.792        1.076        1.118  -0.10863452   0.10547979  -0.01021270
       13663        2.792        1.180        1.118  -0.11510764   0.10136860  -0.01109937
